Time,FC,PAS,PAM,PAD
-1,71,137,110,97
0,78.1,150.7,121,97
150,79.7793,147.487,122.322,97
300,78.318,150.608,119.227,97
450,76.9519,148.489,118.603,96.7759
600,77.919,151.714,119.53,96.3632
750,78.405,152.838,119.743,96.0195
900,73.8154,151.46,117.5,95.2614
1050,73.48,126.445,101.594,76.9174
1200,67.7891,121.447,122.991,97.6936
1350,71.4715,148.852,120.413,97.6448
1500,72.7656,151.872,120.454,95.6617
1650,68.3792,147.009,125.686,99.8467
1800,56.7061,109.578,50.168,64.7446
1950,59.9398,102.298,82.5849,68.8464
2100,62.3385,103.971,80.5559,67.6738
2250,57.1091,74.3275,55.9691,43.4811
2400,55.145,74.991,59.4121,50.9357
2550,57.2467,79.6533,59.1136,43.7608
2700,59.0023,75.0292,57.5104,43.9488
2850,57.7167,73.6579,64.5448,45.0325
3000,57.6804,74.9166,57.5926,43.463
3150,55.743,86.3166,69.5501,49.1128
3300,57.6535,83.6146,72.6391,45.0552
3450,57.6891,77.8035,70.9964,48.6914
3600,54.0795,77.3769,69.8588,50.1417
3750,63.2352,82.6501,68.4998,51.4795
3900,64.1215,76.0517,65.6463,48.4609
4050,62.4876,77.6586,69.2996,45.1501
4200,68.9005,83.031,72.6921,45.2858
4350,80.1933,94.9465,79.1524,48.2238
4500,78.6704,89.6462,77.2067,48.8429
4650,86.2423,95.5598,88.4738,46.5081
4800,86.5271,94.9786,86.749,48.2932
4950,89.1146,98.3223,82.801,48.6205
5100,88.4141,95.2241,85.9621,47.3071
5250,87.844,96.4165,83.9849,48.7946
5400,84.1402,99.6,84.8129,47.5495
5550,85.0018,97.9792,88.0005,48.5015
5700,84.8061,96.1909,85.6603,43.5566
5850,82.8548,94.9581,84.6919,43.4033
6000,86.0274,94.3093,86.5463,42.5002
6150,84.4282,97.0952,83.9536,46.1085
6300,83.0436,98.7678,82.0074,45.7029
6450,81.9502,95.0318,88.4605,48.4377
6600,83.2447,96.7352,84.7493,46.2823
6750,82.3366,95.9764,82.9016,42.5734
6900,84.7939,95.4056,86.8507,44.5785
7050,87.1192,94.3048,85.3307,42.2003
7200,85.4855,99.4935,81.3591,44.0408
7350,84.9156,95.8841,82.9501,48.829
7500,84.9561,99.2949,84.3086,47.6625
7650,83.9701,97.3855,88.1462,41.5446
7800,82.7258,99.9483,86.6302,46.0179
7950,81.5645,100.572,83.5563,48.0508
8100,88.8611,98.6014,81.3055,45.6101
8250,93.0367,101.268,82.5386,47.4903
8400,90.4313,101.076,80.6187,42.6084
8550,92.894,99.7513,79.7455,44.1458
8700,91.0665,99.2477,79.9771,44.4851
8850,90.428,100.74,80.4098,45.0831
9000,90.0066,100.721,82.4018,45.026
9150,91.472,97.4076,83.7074,44.923
9300,93.3036,100.339,81.3374,46.5634
9450,91.0939,100.563,82.63,46.1998
9600,74.9691,80.8698,65.72,45.3145
9750,71.0608,78.5783,56.7142,44.9767
9900,72.4486,75.4593,60.7266,45.7065
10050,69.1792,110.3,88.0451,73.9521
10200,72.4864,113.782,90.76,74.8581
10350,72.6251,112.761,91.8629,76.7773
10500,70.3473,111.604,91.6117,76.1488
10650,69.5833,112.555,90.2492,73.7018
10800,70.7057,110.961,90.8126,75.0964
10950,69.7082,113.047,92.2639,75.4766
11100,72.7043,113.343,88.6486,73.3543
11250,72.4272,111.708,88.5275,76.3057
