Time,FC,PAS,PAM,PAD
-1,75,145,101,79
0,82.5,159.5,111.1,79
150,83.8691,162.603,111.65,79
300,80.706,163.404,109.622,79
450,83.5216,162.003,107.059,79.6984
600,84.6452,160.979,112.589,78.2196
750,83.5274,162.108,113.45,78.7104
900,76.3869,122.819,86.6845,61.7972
1050,77.3489,123.684,112.323,78.2138
1200,71.1657,161.279,109.898,80.0308
1350,75.1322,157.226,114.173,76.3005
1500,64.0915,108.033,48.4983,52.1879
1650,65.8006,108.696,44.2684,57.6996
1800,66.4316,100.032,72.8631,56.4208
1950,68.596,110.237,69.4857,54.8524
2100,66.8821,106.936,70.1269,54.7644
2250,69.0275,82.7744,59.4632,42.0134
2400,63.7309,85.2633,61.8846,44.5085
2550,61.5755,80.3534,61.9503,38.5616
2700,59.7456,90.912,66.4371,36.6979
2850,64.9982,81.4109,64.7581,40.1248
3000,63.6948,83.0892,61.8106,40.1211
3150,61.1925,87.9687,59.0574,41.8165
3300,59.6323,87.5505,67.0532,39.4062
3450,61.2565,95.7545,62.6173,38.9397
3600,75.7587,102.723,74.9559,42.9302
3750,83.7461,89.2944,74.2659,38.3093
3900,92.3316,92.8982,77.8831,40.5662
4050,93.3423,98.7657,75.1075,43.1069
4200,96.0376,97.6633,78.6155,42.2335
4350,96.6063,106.809,75.3124,44.6769
4500,92.0187,101.092,74.4862,38.4853
4650,84.7116,102.788,78.0091,38.1593
4800,86.8279,104.031,77.4997,40.8882
4950,91.2522,109.647,77.0019,35.1136
5100,91.8437,103.951,76.2773,40.7686
5250,95.9353,97.5948,78.0543,42.8407
5400,93.6659,105.275,78.2804,45.2373
5550,93.7244,105.326,77.5844,43.0164
5700,95.2092,101.791,76.0069,39.9893
5850,91.317,95.5026,78.4643,43.2609
6000,92.9356,97.8771,72.4987,37.3602
6150,94.8617,91.9782,74.3408,40.3329
6300,90.8416,92.5867,75.4151,39.1648
6450,91.1704,93.4463,75.4321,42.9851
6600,92.1731,100.459,71.5586,40.1768
6750,92.4119,95.0355,70.3671,41.9133
6900,91.8326,99.3299,75.5571,40.704
7050,91.0944,93.2365,74.0542,41.015
7200,99.5028,100.667,74.2904,41.9016
7350,99.1334,99.447,74.0866,41.3917
7500,101.246,98.5811,74.1297,36.9964
7650,99.7437,95.607,75.221,38.6387
7800,102.505,96.6942,75.6478,35.0102
7950,84.8158,81.8734,60.2655,37.2216
8100,82.803,78.7268,59.5564,38.1484
8250,79.8264,75.8934,59.1339,40.8057
8400,77.7131,110.976,85.865,61.315
8550,80.4742,110.865,84.2906,62.536
8700,79.8452,112.897,83.7014,63.0007
8850,80.4703,114.327,84.9509,62.5458
9000,81.5863,114.075,85.4697,64.0244
9150,79.7921,112.446,83.6545,62.7049
9300,81.5497,110.722,85.8913,61.6175
9450,78.6054,109.521,84.284,64.2856
9600,80.2271,109.821,83.5475,64.7844
9750,80.2377,114.61,84.2087,62.0529
