Time,FC,PAS,PAM,PAD
-1,73,178,107,77
0,80.3,195.8,117.7,77
150,79.4457,198.602,118.923,77
300,81.9195,193.301,118.194,77
450,82.4776,191.763,118.667,76.3186
600,83.0459,193.071,113.648,75.5875
750,78.1442,197.299,115.377,76.8543
900,76.8221,154.217,95.2287,64.0109
1050,68.3567,157.75,95.3229,59.0951
1200,76.4457,192.89,122.271,73.5348
1350,63.9367,137.131,50.4903,57.8432
1500,66.741,136.483,76.8261,59.2054
1650,66.7563,131.57,77.7443,54.221
1800,67.8376,130.833,80.4228,55.3377
1950,62.6386,91.792,53.4365,37.7899
2100,66.2435,101.397,58.7177,41.6828
2250,75.6106,123.01,77.1699,42.1628
2400,63.3658,94.681,63.5962,40.654
2550,63.5114,98.0282,61.9477,43.0723
2700,75.3079,122.857,73.8729,40.9191
2850,73.7021,124.05,72.5463,36.136
3000,76.2607,130.54,78.7873,36.6762
3150,76.5792,128.927,78.1775,38.7862
3300,77.2017,133.97,81.8478,37.6397
3450,80.2524,137.888,78.7604,38.3042
3600,74.1525,134.215,78.8536,32.3886
3750,73.9206,129.632,79.7057,36.4525
3900,77.9258,130.473,81.0192,36.6203
4050,79.3481,131.402,79.3135,35.6671
4200,75.9871,127.817,77.1346,36.897
4350,76.227,134.061,82.19,33.6152
4500,80.4043,131.486,79.9162,37.5348
4650,76.973,132.625,84.2634,37.8011
4800,74.5873,135.933,78.6868,32.6393
4950,78.7999,134.682,75.1404,39.9637
5100,85.4323,135.479,79.6929,34.3544
5250,82.3749,135.774,82.0937,35.2884
5400,83.8706,137.389,81.6841,36.3415
5550,82.8818,139.824,80.2375,35.7961
5700,81.1441,134.768,84.4096,38.7618
5850,86.1139,132.549,83.2795,37.601
6000,66.6971,106.159,66.5881,38.4744
6150,68.9816,101.756,63.1332,38.2324
6300,69.572,102.764,64.8205,35.1759
6450,70.0138,100.614,60.2945,38.4949
6600,75.9592,149.248,92.2686,59.5926
6750,75.7922,145.831,89.5008,60.939
6900,76.762,150.01,92.0336,61.4424
7050,74.7299,152.028,90.5198,60.0611
7200,74.3333,150.629,91.6559,59.1166
7350,75.8724,153.275,90.7939,60.6803
7500,74.3438,149.289,90.1599,59.9915
7650,75.2608,149.001,90.3287,60.8798
7800,76.535,157.633,95.7858,59.7304
