Time,FC,PAS,PAM,PAD
-1,49,112,76,59
0,53.9,123.2,83.6,59
150,52.7718,125.429,83.5747,59
300,53.0597,123.886,84.2684,59
450,52.9238,127.905,84.8524,59.8256
600,52.884,127.317,81.4363,58.0604
750,54.7857,127.967,83.2683,58.9819
900,50.3456,96.1084,69.0214,47.4559
1050,46.0981,92.4188,64.4712,61.0079
1200,48.3446,123.69,86.1277,59.7196
1350,46.1818,118.785,82.0076,58.3565
1500,49.7627,125.751,83.7873,59.7937
1650,40.9479,83.538,31.2224,40.6441
1800,43.3232,81.9146,51.2485,40.9973
1950,44.6754,83.723,52.0009,39.5358
2100,42.438,83.319,48.2058,42.2313
2250,36.1261,59.9311,34.275,29.9094
2400,38.3523,65.2165,44.878,29.9862
2550,40.8569,62.3957,43.6542,30.4821
2700,39.3251,60.5264,39.583,28.123
2850,39.3417,60.938,36.7945,29.2013
3000,39.3856,56.0058,42.017,27.6539
3150,40.1677,50.5643,37.3515,27.244
3300,44.4578,58.3206,37.6104,26.9581
3450,43.742,57.7592,34.7575,28.7962
3600,43.8356,57.8326,35.0528,30.0612
3750,43.954,57.6147,35.5113,27.2557
3900,52.3485,71.4828,44.8737,25.8844
4050,54.5946,78.9598,42.5798,30.4646
4200,58.964,80.9703,48.3245,25.8367
4350,58.0828,81.9425,50.0067,27.842
4500,61.5342,79.3707,48.1069,26.7749
4650,61.3921,80.2018,47.5848,27.9505
4800,57.6188,78.6703,50.9999,26.688
4950,56.6074,80.0608,58.3822,30.1234
5100,58.5728,79.1188,54.9832,28.0793
5250,60.0494,76.592,53.4662,31.0644
5400,59.2153,87.1456,52.7736,27.978
5550,59.7907,89.2562,54.9854,32.8859
5700,56.5707,82.013,52.7494,28.4207
5850,58.0903,84.7257,50.1692,28.5583
6000,55.5076,78.863,53.5905,26.7851
6150,57.7837,79.1419,55.0987,27.4236
6300,56.645,79.4999,54.5573,27.0533
6450,56.4463,81.6089,56.9047,26.1187
6600,56.3266,85.4505,58.5983,30.35
6750,57.6539,86.5627,58.0943,27.6858
6900,57.9562,76.4618,51.2063,30.7529
7050,62.187,78.4211,54.2223,24.8495
7200,64.7734,78.8839,55.3019,27.4042
7350,61.1891,81.7233,57.6628,28.075
7500,61.0653,80.7907,56.2397,26.8015
7650,63.9117,76.7742,58.172,28.1357
7800,60.7573,82.3204,60.53,26.2696
7950,63.2468,81.9552,55.8558,28.2059
8100,61.5084,85.8509,55.1992,25.1511
8250,47.68,67.9118,48.3663,24.9278
8400,48.6245,62.548,42.5744,25.1367
8550,49.5126,62.1149,41.6205,26.6575
8700,48.5712,63.4373,42.4827,26.1744
8850,46.3615,93.8265,65.3293,43.6327
9000,47.0909,93.9341,61.4696,43.932
9150,47.1431,90.1137,64.3873,44.1801
9300,47.031,94.1844,62.3875,42.6694
9450,48.5157,92.1696,65.088,43.503
9600,48.0583,90.0044,64.2601,44.2324
9750,47.731,93.4618,62.9268,42.9638
