Time,FC,PAS,PAM,PAD
-1,73,107,89,75
0,80.3,117.7,97.9,75
150,78.5174,117.375,96.7187,75
300,80.6098,117.15,99.5532,75
450,81.0865,115.811,98.8618,74.6092
600,78.3798,118.188,97.3603,75.0556
750,79.2815,121.039,96.4782,76.4655
900,73.1606,119.2,95.5091,79.2674
1050,70.8175,90.9832,79.1918,57.7175
1200,73.4128,91.2819,98.5479,60.0084
1350,76.5006,116.847,94.4149,71.7324
1500,75.3954,119.234,99.7484,75.1848
1650,71.4584,119.969,97.4201,75.8379
1800,75.8182,117.067,95.1989,74.9874
1950,61.2301,79.8851,42.0163,53.6679
2100,64.0312,81.3108,64.0099,51.9675
2250,64.6116,79.4822,62.767,51.515
2400,66.3554,74.9347,59.4141,49.0609
2550,57.0511,52.496,42.3479,34.6708
2700,59.0649,59.2762,52.5097,41.055
2850,60.9268,56.9813,48.8839,42.2499
3000,60.8384,56.7146,51.4785,34.4426
3150,60.6152,62.2946,55.4536,38.6776
3300,59.2555,57.4895,53.3083,40.4976
3450,65.1507,57.8896,52.3855,41.6705
3600,65.4713,59.3578,54.9311,40.4516
3750,68.5544,55.5622,55.5053,36.0552
3900,66.2043,58.5312,57.8776,38.8661
4050,65.6959,61.5491,55.5423,40.8347
4200,66.985,59.2022,55.7442,41.8655
4350,79.6137,71.2525,66.5535,37.7128
4500,81.1569,66.806,64.6551,38.3774
4650,86.5077,78.4987,70.8144,39.9467
4800,88.2882,73.1012,69.0353,39.8613
4950,92.5532,76.0002,72.2328,42.2637
5100,94.4258,76.7353,70.7909,40.4208
5250,93.5319,83.7363,72.3673,38.307
5400,88.4965,79.8438,73.0594,41.2667
5550,87.7805,77.2406,71.7313,39.7626
5700,85.7242,80.4649,72.9534,38.395
5850,87.9726,77.5224,71.428,41.7889
6000,84.0558,77.2457,75.3146,43.6076
6150,86.9123,77.521,73.1699,38.4793
6300,90.0374,82.5788,72.6265,42.6296
6450,89.0844,77.9665,68.4169,39.332
6600,88.026,80.005,70.667,42.8728
6750,88.564,79.0773,70.9984,38.5523
6900,87.8892,78.1576,75.22,42.1328
7050,87.5874,80.437,73.9877,45.8395
7200,87.5292,79.3575,73.7707,39.383
7350,88.9831,81.0806,69.6545,40.6509
7500,86.8405,77.4955,73.8991,41.6802
7650,87.7853,78.815,73.0549,41.3166
7800,91.4137,76.6805,75.0278,42.6604
7950,96.5003,79.3866,76.2502,38.3491
8100,98.3192,81.3073,76.2956,42.9878
8250,96.897,77.7861,77.1318,43.9846
8400,95.3089,80.1787,77.6166,40.9478
8550,96.8879,79.4994,78.2033,41.7454
8700,96.4519,79.1085,77.919,44.524
8850,98.6243,79.9117,76.2522,42.8623
9000,99.0433,81.2758,75.0142,40.1616
9150,97.1358,80.0647,77.1883,44.39
9300,97.2614,81.3418,75.4778,42.8282
9450,98.4686,81.9372,75.7843,43.9563
9600,76.9978,64.9431,60.7173,43.6437
9750,78.8853,64.1793,61.0665,44.1216
9900,80.3885,60.5265,60.6469,43.4666
10050,79.5912,60.6635,58.845,42.9732
10200,75.8884,89.6161,82.0846,64.4341
10350,78.8796,89.204,81.0752,64.0084
10500,76.0783,90.2309,83.0224,66.4201
10650,77.282,88.5845,82.2826,65.6723
10800,79.0534,92.3617,81.4578,65.9539
10950,77.846,91.7298,82.0484,65.3814
11100,75.9839,90.2253,81.0938,66.4036
