Time,FC,PAS,PAM,PAD
-1,64,142,106,74
0,70.4,156.2,116.6,74
150,71.8629,156.489,115.217,74
300,71.1484,159.907,117.408,74
450,70.3959,156.252,118.308,73.6614
600,71.3234,153.529,117.187,75.0933
750,72.8731,154.36,116.375,73.4689
900,67.8922,128.572,91.4225,61.318
1050,61.4797,129.404,119.191,59.3917
1200,62.419,163.76,117.676,74.6368
1350,60.5938,157.459,114.22,74.3496
1500,57.8769,113.394,83.0492,51.8449
1650,53.876,114.963,56.6715,50.1503
1800,58.3578,112.958,79.6054,48.924
1950,56.5954,109.158,80.6048,53.9181
2100,56.724,107.92,79.522,54.0403
2250,55.0739,83.9435,65.6929,32.9174
2400,52.5178,87.4201,69.797,37.9316
2550,54.1332,87.3783,66.3448,35.6243
2700,62.702,102.758,72.6292,33.0058
2850,52.9507,88.7954,57.6284,33.4709
3000,54.3635,83.8326,56.8219,34.8581
3150,52.0252,85.4525,56.5437,33.6723
3300,55.952,82.2378,58.7994,32.9289
3450,58.0939,87.0576,58.1032,36.7448
3600,63.6147,85.1385,57.5182,37.7993
3750,72.599,95.5782,69.9964,34.9157
3900,73.0895,100.183,70.8958,37.2565
4050,78.1958,102.388,73.8988,35.5959
4200,76.8153,106.515,75.1715,35.6052
4350,80.9581,108.71,80.497,38.1671
4500,77.4206,110.998,81.3944,39.7659
4650,74.7002,105.663,75.431,37.6169
4800,73.4338,109.497,76.7776,32.692
4950,72.4062,110.811,80.2649,37.0961
5100,73.747,108.775,78.3965,38.1465
5250,74.7893,111.196,79.384,37.3874
5400,76.5133,108.911,74.4329,34.4719
5550,76.7324,108.524,80.8646,36.3823
5700,76.2396,113.216,77.7941,33.8744
5850,76.5266,109.338,78.1845,37.3396
6000,78.4418,107.129,75.2016,35.1194
6150,74.4217,111.246,78.6459,37.4986
6300,76.7837,111.46,78.8367,39.7007
6450,73.9093,110.855,77.8281,34.6886
6600,75.2401,116.076,76.5909,33.9202
6750,75.769,110.556,79.5927,37.2199
6900,76.9618,111.725,80.0766,34.7668
7050,77.6893,112.236,79.1043,35.7891
7200,79.6899,110.957,76.7292,36.705
7350,82.7857,108.573,81.2252,34.7205
7500,83.1793,115.001,74.3952,36.0885
7650,84.4127,113.548,82.4289,35.6638
7800,80.8499,112.631,77.4204,36.2218
7950,82.3389,108.44,75.712,35.5773
8100,81.5636,108.665,74.7373,36.0057
8250,83.8068,110.355,78.0558,37.6922
8400,84.3929,109.075,79.4332,35.065
8550,84.6294,108.964,76.995,35.842
8700,69.1728,90.8556,61.0398,37.9141
8850,70.9592,89.3803,61.1629,37.5566
9000,61.484,77.7587,52.6567,35.3599
9150,63.9019,122.318,86.4744,57.3882
9300,64.1188,124.859,84.8693,57.8283
9450,65.5529,125.372,86.1378,58.8803
9600,64.404,122.977,87.7274,56.8609
9750,66.3049,121.954,85.2037,59.5635
9900,65.6597,124.015,87.3286,58.635
10050,64.3524,121.893,85.9867,57.7346
10200,63.6768,121.139,86.3478,57.9563
