Time,FC,PAS,PAM,PAD
-1,68,183,121,91
0,74.8,201.3,133.1,91
150,74.9566,198.562,133.1,91
300,74.9535,205.062,135.791,91
450,74.7877,194.784,132.575,89.742
600,75.8897,198.538,136.593,90.7284
750,76.3186,201.016,132.541,92.2566
900,70.485,164.096,105.657,75.0664
1050,67.3328,157.312,108.068,70.6198
1200,65.8314,197.546,134.577,89.9043
1350,68.4177,192.778,132.198,93.0908
1500,59.9168,146.4,57.7739,61.5571
1650,58.9704,141.201,58.892,61.4596
1800,59.9896,135.896,85.5409,60.8063
1950,62.3883,137.732,90.3805,63.723
2100,57.7678,96.3525,65.1284,43.4838
2250,58.028,104.034,70.5416,42.1235
2400,55.1161,102.782,73.0408,44.2879
2550,53.9842,88.3596,66.8657,42.8503
2700,57.3889,95.8509,63.9286,42.9571
2850,54.2038,96.97,67.6935,44.4764
3000,62.6885,118.49,84.8825,43.9017
3150,64.8292,115.427,83.5199,44.8377
3300,67.5967,120.895,88.5746,45.938
3450,70.9738,130.388,87.7292,45.1478
3600,74.8683,133.813,91.5937,40.3929
3750,79.2902,132.077,88.9084,47.4582
3900,72.716,133.091,91.746,44.8381
4050,71.9065,133.548,91.6191,43.9827
4200,69.6137,134.162,91.2671,42.9775
4350,73.8849,141.542,87.8284,46.122
4500,71.379,132.869,90.153,47.0622
4650,68.4855,131.325,88.8834,41.5327
4800,72.961,134.706,92.0009,41.7498
4950,73.3579,135.846,90.5955,48.9156
5100,74.8679,135.701,94.5991,45.9056
5250,76.1129,138.603,89.1236,46.36
5400,78.4335,138.027,96.2947,50.315
5550,76.6301,136.808,93.9898,45.7829
5700,76.8274,135.337,91.0405,46.8227
5850,78.7891,132.626,94.4283,48.2755
6000,78.2152,134.82,91.506,47.005
6150,77.0166,133.525,95.0565,46.2651
6300,76.0305,135.469,94.7973,45.3679
6450,80.7773,136.982,93.4444,46.1697
6600,66.2263,110.715,74.8289,45.5142
6750,70.5748,99.8065,72.6687,42.9991
6900,68.6351,99.6492,73.5062,42.348
7050,68.8104,146.25,102.182,70.7429
7200,68.745,146.155,104.204,72.6763
7350,67.5577,149.212,103.782,69.9663
7500,67.2113,146.515,104.17,73.0793
7650,69.0515,149.248,103.179,70.8847
7800,67.3436,146.862,102.254,70.3898
7950,67.1239,148.569,103.121,71.0793
8100,68.8224,147.495,103.394,70.2388
8250,68.7582,149.527,102.901,70.1033
8400,69.7196,145.216,105.28,73.2601
