Time,FC,PAS,PAM,PAD
-1,70,136,107,93
0,77,149.6,117.7,93
150,76.5993,148.545,115.826,93
300,78.4791,150.505,115.39,93
450,73.5652,145.215,118.318,94.5692
600,76.6579,151.932,118.985,93.5658
750,76.8237,144.473,118.425,94.1692
900,68.9308,116.019,94.2088,73.5944
1050,67.2611,125.814,92.9335,75.3543
1200,73.327,151.359,111.351,91.0178
1350,68.3194,149.142,118.084,90.3614
1500,68.7046,146.828,122.267,92.7729
1650,60.2271,105.289,51.4436,64.1711
1800,65.8646,94.1036,75.161,60.9017
1950,64.8182,99.6694,74.3573,63.7105
2100,61.9002,98.3939,79.3539,65.002
2250,57.0389,74.3,54.5844,44.9322
2400,55.5708,76.7035,61.3959,45.0457
2550,70.9232,89.9379,72.6692,45.8499
2700,61.1682,81.4089,63.7187,46.3027
2850,58.6949,86.6063,60.3039,43.8614
3000,63.5018,80.4825,57.9154,45.3425
3150,76.2021,100.722,73.7125,46.9817
3300,77.3955,93.9338,72.0859,44.4634
3450,83.7321,97.7822,79.1147,44.0111
3600,84.0002,102.009,81.3978,44.7557
3750,83.7754,102.209,81.6136,45.0621
3900,87.0621,100.398,78.9916,45.6452
4050,82.9439,100.05,85.8433,43.5602
4200,76.3434,102.78,84.3734,45.9902
4350,83.6726,97.4575,83.1889,45.6222
4500,80.6025,95.2583,85.1093,41.9443
4650,84.2485,101.168,82.6064,43.8777
4800,82.2362,103.786,81.8512,43.568
4950,84.5787,105.121,83.7611,45.5193
5100,82.4941,103.382,87.3218,48.0217
5250,86.1771,106.682,86.8815,45.2256
5400,81.8487,99.0145,83.6651,43.5545
5550,85.8353,105.882,82.7278,44.2612
5700,81.5972,105.243,83.0624,42.1347
5850,82.0715,100.329,83.378,45.6245
6000,84.4481,107.959,82.6923,43.6876
6150,85.7412,100.311,82.2303,45.0945
6300,89.2015,102.075,82.2899,44.088
6450,90.0278,102.254,79.8928,46.4958
6600,91.7431,104.329,83.06,42.7307
6750,77.2569,82.6496,62.1366,45.5918
6900,74.9237,80.7124,68.0237,45.3136
7050,75.6637,85.0029,64.2216,42.452
7200,69.3307,115.804,92.5247,73.3489
7350,70.8743,108.193,90.9055,72.2255
7500,71.84,108.409,94.8784,71.6242
7650,69.0807,106.61,91.8966,70.5978
7800,72.7182,107.376,91.0664,71.3853
7950,71.3331,112.189,91.3027,70.1571
8100,70.3762,107.308,93.7674,71.3917
8250,69.2498,106.961,95.4328,72.9111
8400,73.5146,108.729,91.1417,70.2165
