Time,FC,PAS,PAM,PAD
-1,81,168,104,68
0,89.1,184.8,114.4,68
150,91.2161,181.092,113.262,68
300,86.9404,188.741,113.972,68
450,87.546,181.373,115.128,68.1601
600,89.6211,187.518,115.75,66.5201
750,86.713,187.703,114.641,68.7318
900,81.8078,149.472,95.4505,51.9132
1050,80.5488,153.782,110.967,54.5521
1200,74.4202,130.292,80.037,51.4507
1350,68.44,130.738,55.7702,48.948
1500,75.025,136.467,77.0243,49.9771
1650,75.5438,136.328,76.6223,52.9362
1800,67.9953,94.3387,56.6989,37.4786
1950,69.5901,93.2712,61.6959,31.9463
2100,68.4256,96.6555,53.8935,35.8252
2250,69.0064,101.31,56.5981,35.9429
2400,68.6337,99.4947,59.1555,33.9284
2550,67.2492,94.6487,56.81,36.1825
2700,76.9025,117.626,75.3628,36.1278
2850,78.5364,117.311,70.4227,37.4388
3000,82.7999,125.529,76.7673,36.0721
3150,88.5995,128.436,80.5395,39.2739
3300,88.272,133.193,80.9204,34.7327
3450,86.4182,127.995,86.5935,34.2926
3600,88.0747,130.196,78.0801,39.9639
3750,85.3467,127.862,80.9461,39.4975
3900,88.667,124.191,77.5324,35.4763
4050,85.0662,128.602,78.9697,36.3245
4200,84.5338,130.513,78.7566,35.3954
4350,85.2833,132.766,76.054,38.603
4500,92.5601,130.192,78.7114,36.8823
4650,96.6545,134.742,85.0763,37.0395
4800,95.8923,134.019,82.7628,37.209
4950,94.6036,132.901,79.0284,37.7181
5100,96.1939,135.27,82.0351,40.2444
5250,95.7662,131.745,83.8422,40.0491
5400,90.9656,132.326,78.8958,36.7165
5550,91.3706,128.469,78.4318,39.2984
5700,94.5488,131.629,80.8545,36.8132
5850,92.5856,130.921,81.6013,35.1955
6000,96.2175,131.501,81.8503,36.2119
6150,103.24,133.6,81.7621,36.59
6300,86.7591,107.297,64.7807,36.3534
6450,88.7174,106.359,63.6169,36.0762
6600,88.7006,106.886,65.0004,35.0511
6750,87.9593,107.286,67.0897,36.9005
6900,83.9329,134.964,87.2887,53.8033
7050,83.282,138.697,87.5836,52.7513
7200,84.5039,137.562,87,53.169
7350,85.1188,137.255,89.7902,53.2115
7500,84.2004,134.758,86.967,52.2801
7650,83.6777,135.268,89.7533,51.8418
7800,84.5079,134.964,87.7496,51.914
7950,84.5835,135.06,90.3806,52.7709
8100,82.6888,139.132,87.8483,53.9461
8250,84.9407,136.618,88.017,53.5251
